external_mode,n_workers,seed,strategy,mean_barrier_ms,p95_barrier_ms,mean_decode_ms,mean_extra_compute,mean_rows_after_decode,decode_success_rate,mean_dispatch_ms,mean_cancel_ms,method,source,artifact,uses_first_decode_features,notes
network_stress,8,17,original_sfcl_static,50.147000001743386,66.28460492356676,35.91766249155622,2.6535760788690474,1.5,1.0,3.983874994446475,13.072687506792077,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,17,rltune_style_selector,51.0358750034356,69.55873996485018,35.066962518612826,1.0,0.0,1.0,3.866512517561162,15.865999986999627,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,17,sailor_style_heterogeneity_aware,51.94526248669712,64.78753499686714,33.55538749019611,1.0,0.0,1.0,3.8876749895279628,18.288587481947573,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,17,guarded_system_portfolio,46.18901250069024,57.57635498885059,32.238312516710685,1.8458891369047619,1.625,1.0,3.8552874902961127,12.890599988168063,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,17,online_counter_guard_deadline_aware_sparse_flexible,57.48006248904852,81.34927501669148,35.79288747278038,2.5945870535714284,1.875,1.0,3.8472624873974755,20.542212500004048,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
network_stress,8,23,original_sfcl_static,51.92994997196362,87.06818999489765,34.51066245906981,2.554454985119048,1.875,1.0,3.9142874738899627,16.539387477678197,Original-SFCL,Sparse-flexible coded learning,same-runtime reimplementation,No,static sparse-flexible placement
network_stress,8,23,rltune_style_selector,59.454200003528925,89.09290997544302,43.459774984512435,1.141996837797619,0.125,1.0,3.8583999703404994,15.724874974694062,RLTune-style,SoCC'25 RLTune,public artifact; runtime adaptation,Indirect,"portfolio over uncoded, replicated, static-coded, and rank-coded arms"
network_stress,8,23,sailor_style_heterogeneity_aware,55.040587496478054,79.22049998887813,43.88767501222898,1.0,0.0,1.0,3.908574988599825,11.05223751801525,Sailor-style,SOSP'25 Sailor,public artifact; runtime adaptation,No,heterogeneity-aware throughput and load model
network_stress,8,23,guarded_system_portfolio,49.27108749689065,69.54169496893878,31.394125006045172,2.193661644345238,1.75,1.0,3.836699979728988,17.38056252361271,Guarded portfolio,this paper,ours,Guarded,online guard over a system portfolio
network_stress,8,23,online_counter_guard_deadline_aware_sparse_flexible,42.94568748446175,65.99942003958849,28.978450005524735,2.3637927827380953,2.125,1.0,3.8857249892316252,12.5739875074941,Guard-D,this paper,ours,Guarded,coded-only guard; static sparse-flexible fallback
